State,Agency type,Agency name,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Ohio,,Pomeroy,1,0,0,0,0,0,0,1,0,0,0,"1,842"
Ohio,,Powell,1,0,0,0,0,0,0,0,1,0,0,"12,410"
Ohio,,Powhatan Point,1,0,0,0,0,0,0,0,0,1,0,"1,577"
Ohio,,Springfield,1,0,0,0,0,0,0,0,0,0,1,"58,891"
Ohio,,"Springfield Township, Hamilton County",1,0,0,0,0,0,0,0,0,1,0,"36,479"
Ohio,,St. Clair Township,1,0,0,0,0,0,0,0,0,1,0,"7,793"
Ohio,,Streetsboro,1,0,0,0,0,0,0,1,0,0,0,"16,152"
Ohio,,Tipp City,1,0,0,0,0,0,0,0,1,0,0,"9,839"
Ohio,,Toledo,12,0,8,0,0,0,0,2,8,8,2,"281,150"
Ohio,,Trotwood,1,0,0,0,0,0,0,0,1,0,0,"24,193"
Ohio,,Urbana,0,0,2,0,0,0,0,1,0,1,0,"11,584"
Ohio,,Van Wert,0,0,1,0,0,0,0,1,0,0,0,"10,763"
Ohio,,Walbridge,1,0,0,0,0,0,0,1,0,0,0,"3,068"
Ohio,,Warren,1,0,0,0,0,0,0,0,1,0,0,"40,592"
Ohio,,Warren Township,1,0,0,0,0,0,0,0,1,0,0,"5,395"
Ohio,,Washington Court House,0,0,1,0,0,0,0,0,1,0,0,"14,072"
Ohio,,Wauseon,1,0,0,0,0,0,0,0,1,0,0,"7,292"
Ohio,,Weathersfield,1,0,0,0,0,0,0,1,0,0,0,"8,145"
Ohio,,West Chester Township,0,1,0,0,0,0,0,0,0,0,1,"59,629"
Ohio,,Westerville,2,0,0,0,0,0,0,1,1,0,0,"37,836"
Ohio,,Wilmington,2,0,2,0,0,0,0,0,2,0,2,"12,455"
Ohio,,Worthington,1,0,1,0,0,0,0,0,1,1,0,"13,903"
Ohio,,Xenia,2,0,1,1,0,0,0,1,1,1,1,"25,932"
Ohio,,Zanesville,1,0,0,0,0,0,0,1,0,0,0,"25,415"
Ohio,Universities and Colleges,,2,1,1,0,0,0,0,,,,,
Ohio,,Capital University,0,1,1,0,0,0,0,0,0,0,2,"3,628"
Ohio,,"Ohio State University, Columbus",2,0,0,0,0,0,0,1,0,1,0,"57,466"
Ohio,Metropolitan Counties,,17,0,2,0,1,0,0,,,,,
Ohio,,Butler,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Clark,1,0,0,0,0,0,0,1,0,0,0,
Ohio,,Fairfield,0,0,0,0,1,0,0,1,0,0,0,
Ohio,,Greene,7,0,0,0,0,0,0,0,3,1,3,
Ohio,,Madison,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Montgomery,2,0,0,0,0,0,0,2,0,0,0,
Ohio,,Perry,1,0,0,0,0,0,0,0,0,1,0,
Ohio,,Portage,1,0,0,0,0,0,0,1,,,,
Ohio,,Richland,0,0,2,0,0,0,0,1,1,0,0,
Ohio,,Summit,2,0,0,0,0,0,0,0,0,0,2,
Ohio,,Warren,1,0,0,0,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,,5,2,5,2,0,0,0,,,,,
Ohio,,Ashland,0,1,0,0,0,0,0,0,0,1,0,
Ohio,,Auglaize,0,0,1,0,0,0,0,0,1,0,0,
Ohio,,Coshocton,0,0,1,0,0,0,0,0,0,0,1,
Ohio,,Fayette,0,0,0,1,0,0,0,0,0,0,1,
Ohio,,Knox,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Morgan,1,0,0,0,0,0,0,1,0,0,0,
Ohio,,Muskingum,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Paulding,1,0,1,0,0,0,0,0,0,2,0,
Ohio,,Preble,0,1,0,0,0,0,0,1,0,0,0,
Ohio,,Ross,1,0,1,1,0,0,0,0,0,0,3,
Ohio,,Shelby,0,0,1,0,0,0,0,0,0,0,1,
Oklahoma,Total,,13,4,10,5,1,0,0,,,,,
Oklahoma,Cities,,9,3,7,4,1,0,0,,,,,
Oklahoma,,Bethany,1,0,0,0,0,0,0,1,0,0,0,"19,683"
Oklahoma,,Catoosa,0,0,0,1,0,0,0,1,0,0,0,"7,161"
Oklahoma,,Edmond,1,1,0,0,0,0,0,0,0,0,2,"88,383"
Oklahoma,,Fort Gibson,0,0,0,1,0,0,0,0,0,1,0,"4,115"
Oklahoma,,Hobart,1,0,0,0,0,0,0,0,1,0,0,"3,694"
Oklahoma,,Mooreland,1,0,0,0,0,0,0,0,0,1,0,"1,285"
Oklahoma,,Muskogee,2,0,0,0,1,0,0,0,2,1,0,"38,759"
Oklahoma,,Norman,1,0,0,0,0,0,0,0,1,0,0,"119,956"
Oklahoma,,Oklahoma City,2,2,4,1,0,0,0,2,3,4,0,"617,975"
Oklahoma,,Sapulpa,0,0,1,1,0,0,0,1,0,1,0,"20,896"
Oklahoma,,The Village,0,0,1,0,0,0,0,0,1,0,0,"9,336"
Oklahoma,,Woodward,0,0,1,0,0,0,0,0,0,0,1,"12,980"
Oklahoma,Universities and Colleges,,1,0,1,0,0,0,0,,,,,
Oklahoma,,University of Central Oklahoma,1,0,1,0,0,0,0,0,1,1,0,"17,220"
Oklahoma,Nonmetropolitan Counties,,3,1,2,1,0,0,0,,,,,
Oklahoma,,Delaware,0,1,0,0,0,0,0,1,0,0,0,
Oklahoma,,Marshall,0,0,1,0,0,0,0,0,0,1,0,
Oklahoma,,Payne,2,0,1,0,0,0,0,0,3,0,0,
Oklahoma,,Tillman,1,0,0,0,0,0,0,0,0,1,0,
Oklahoma,,Woodward,0,0,0,1,0,0,0,0,1,0,0,
Oregon,Total,,9,3,6,8,0,0,0,,,,,
Oregon,Cities,,6,1,5,7,0,0,0,,,,,
Oregon,,Grants Pass,1,0,0,0,0,0,0,0,1,0,0,"35,192"
Oregon,,Independence,0,0,0,1,0,0,0,1,0,0,0,"8,672"
Oregon,,Madras,1,0,0,0,0,0,0,1,0,0,,"6,376"
Oregon,,Medford,0,0,1,0,0,0,0,0,0,1,0,"78,356"
Oregon,,Pendleton,1,0,0,0,0,0,0,0,0,0,1,"17,006"
Oregon,,Redmond,0,0,1,0,0,0,0,0,1,0,0,"27,733"
Oregon,,Reedsport,0,0,1,0,0,0,0,0,0,1,0,"4,075"
Oregon,,Salem,1,0,1,2,0,0,0,2,0,2,0,"162,028"
Oregon,,Springfield,2,0,1,3,0,0,0,1,2,1,2,"60,377"
Oregon,,Sutherlin,0,1,0,1,0,0,0,0,2,0,0,"7,729"
Oregon,Metropolitan Counties,,1,0,0,1,0,0,0,,,,,
Oregon,,Deschutes,1,0,0,0,0,0,0,1,0,0,0,
Oregon,,Yamhill,0,0,0,1,0,0,0,1,0,0,0,
Oregon,Nonmetropolitan Counties,,2,2,1,0,0,0,0,,,,,
Oregon,,Douglas,1,0,1,0,0,0,0,0,0,1,1,
Oregon,,Hood River,0,2,0,0,0,0,0,0,0,2,0,
Oregon,,Wasco,1,0,0,0,0,0,0,,0,1,0,
Pennsylvania,Total,,34,8,1,7,0,0,0,,,,,
Pennsylvania,Cities,,27,6,0,7,0,0,0,,,,,
Pennsylvania,,"Abington Township, Montgomery County",0,1,0,1,0,0,0,0,0,0,2,"55,628"
Pennsylvania,,Allentown,1,0,0,0,0,0,0,0,1,0,0,"118,710"
Pennsylvania,,Economy,5,0,0,0,0,0,0,1,1,3,0,"9,323"
Pennsylvania,,Ferguson Township,0,1,0,0,0,0,0,0,0,0,1,"18,198"
Pennsylvania,,Hazleton,0,0,0,1,0,0,0,0,0,0,1,"25,023"
Pennsylvania,,Horsham Township,0,1,0,0,0,0,0,0,1,0,0,"26,481"
Pennsylvania,,Lehighton,1,0,0,0,0,0,0,0,0,0,1,"5,395"
Pennsylvania,,Mercersburg,1,0,0,0,0,0,0,0,0,0,1,"1,557"
Pennsylvania,,Philadelphia,8,1,0,2,0,0,0,1,6,3,1,"1,559,062"
Pennsylvania,,Pittsburgh,6,2,0,1,0,0,0,1,1,3,4,"307,613"
Pennsylvania,,Portage,1,0,0,0,0,0,0,1,0,0,0,"2,550"
Pennsylvania,,Reading,2,0,0,0,0,0,0,0,1,1,0,"87,848"
Pennsylvania,,Scranton,1,0,0,0,0,0,0,0,0,1,0,"75,749"
Pennsylvania,,Southwest Mercer County Regional,1,0,0,0,0,0,0,0,0,0,1,"10,160"
Pennsylvania,,State College,0,0,0,1,0,0,0,0,0,0,1,"56,551"
Pennsylvania,,"Washington Township, Franklin County",0,0,0,1,0,0,0,0,0,0,1,"14,468"
Pennsylvania,Universities and Colleges,,4,1,1,0,0,0,0,,,,,
Pennsylvania,,Lock Haven University,1,0,0,0,0,0,0,1,0,0,0,"5,260"
Pennsylvania,,Pennsylvania State University:,,,,,,,,,,,,
Pennsylvania,,Altoona,1,0,0,0,0,0,0,1,0,0,0,"3,861"
Pennsylvania,,University Park,2,1,1,0,0,0,0,2,2,0,0,"46,615"
Pennsylvania,State Police Agencies,,3,1,0,0,0,0,0,,,,,
Pennsylvania,,State Police:,,,,,,,,,,,,
Pennsylvania,,Huntingdon County,1,0,0,0,0,0,0,0,1,0,0,
Pennsylvania,,Skippack ,1,1,0,0,0,0,0,0,0,1,1,
Pennsylvania,,Perry County,1,0,0,0,0,0,0,0,0,1,,
Rhode Island,Total,,1,1,1,1,0,0,0,,,,,
Rhode Island,Cities,,1,1,1,1,0,0,0,,,,,
Rhode Island,,Charlestown,0,0,1,0,0,0,0,1,0,0,0,"7,798"
Rhode Island,,Pawtucket,1,0,0,0,0,0,0,0,0,1,0,"71,443"
Rhode Island,,Providence,0,0,0,1,0,0,0,0,0,0,1,"178,640"
Rhode Island,,West Warwick,0,1,0,0,0,0,0,1,0,0,0,"28,934"
South Carolina,Total,,23,7,10,4,5,0,0,,,,,
South Carolina,Cities,,15,2,4,2,1,0,0,,,,,
South Carolina,,Abbeville,0,0,1,0,0,0,0,0,0,1,0,"5,163"
South Carolina,,Bluffton,0,0,0,1,0,0,0,0,0,1,0,"13,755"
South Carolina,,Cayce,1,0,0,0,0,0,0,0,1,0,0,"12,939"
South Carolina,,Charleston,2,0,0,0,0,0,0,1,0,0,1,"129,867"
South Carolina,,Chester,1,0,0,0,0,0,0,0,0,1,0,"5,529"
South Carolina,,Columbia,1,0,1,0,0,0,0,0,1,0,1,"134,124"
South Carolina,,Darlington,0,0,0,0,1,0,0,1,0,0,0,"6,223"
South Carolina,,Landrum,2,0,0,0,0,0,0,0,0,2,,"2,458"
South Carolina,,Lexington,0,0,0,1,0,0,0,0,0,1,0,"19,998"
South Carolina,,Mauldin,1,0,0,0,0,0,0,0,0,1,0,"24,869"
South Carolina,,Moncks Corner,1,0,0,0,0,0,0,1,0,0,0,"9,471"
South Carolina,,Myrtle Beach,1,0,0,0,0,0,0,0,1,0,0,"29,686"
South Carolina,,Pacolet,0,0,1,0,0,0,0,1,0,0,0,"2,297"
South Carolina,,Simpsonville,1,0,0,0,0,0,0,0,1,0,0,"19,918"
South Carolina,,St. George,2,0,0,0,0,0,0,1,0,1,,"2,157"
South Carolina,,Ware Shoals,1,0,1,0,0,0,0,1,1,0,0,"2,171"
South Carolina,,Winnsboro,1,2,0,0,0,0,0,0,3,0,0,"3,395"
South Carolina,Universities and Colleges,,0,0,1,0,0,0,0,,,,,
South Carolina,,"University of South Carolina, Upstate",0,0,1,0,0,0,0,0,1,0,0,"5,445"
South Carolina,Metropolitan Counties,,6,1,2,2,0,0,0,,,,,
South Carolina,,Anderson,1,0,0,0,0,0,0,0,1,0,0,
South Carolina,,Greenville,1,0,0,0,0,0,0,1,0,0,0,
South Carolina,,Lancaster,1,0,1,0,0,0,0,0,1,1,0,
South Carolina,,Pickens,1,0,0,1,0,0,0,0,1,1,0,
South Carolina,,Richland,1,0,0,0,0,0,0,0,0,0,1,
South Carolina,,Spartanburg,0,1,0,0,0,0,0,0,0,0,1,
South Carolina,,Sumter,0,0,1,1,0,0,0,0,0,1,1,
South Carolina,,York,1,0,0,0,0,0,0,1,0,0,0,
South Carolina,Nonmetropolitan Counties,,1,4,3,0,4,0,0,,,,,
South Carolina,,Abbeville,0,2,0,0,0,0,0,1,0,0,1,
South Carolina,,Cherokee,0,0,1,0,4,0,0,1,0,4,,
South Carolina,,Greenwood,0,0,1,0,0,0,0,0,1,0,0,
South Carolina,,Orangeburg,0,2,0,0,0,0,0,0,0,0,2,
South Carolina,,Williamsburg,1,0,1,0,0,0,0,1,1,0,0,
South Carolina,State Police Agencies,,1,0,0,0,0,0,0,,,,,
South Carolina,,"Highway Patrol, Greenwood County",1,0,0,0,0,0,0,1,0,0,0,
South Dakota,Total,,9,2,3,2,1,0,1,,,,,
South Dakota,Cities,,6,2,3,2,0,0,1,,,,,
South Dakota,,Aberdeen,0,0,0,0,0,0,1,,,1,,"27,629"
South Dakota,,Canton,1,0,0,0,0,0,0,0,0,1,0,"3,321"
South Dakota,,Rapid City,0,0,2,1,0,0,0,2,0,1,0,"71,481"
South Dakota,,Sioux Falls,0,1,1,0,0,0,0,0,0,0,2,"167,339"
South Dakota,,Spearfish,3,0,0,0,0,0,0,0,0,2,1,"11,246"
South Dakota,,Sturgis,1,0,0,0,0,0,0,1,0,0,0,"6,950"
South Dakota,,Vermillion,0,1,0,0,0,0,0,1,0,0,0,"10,723"
South Dakota,,Watertown,1,0,0,1,0,0,0,0,1,1,0,"22,118"
South Dakota,Metropolitan Counties,,2,0,0,0,0,0,0,,,,,
South Dakota,,Minnehaha,1,0,0,0,0,0,0,0,0,0,1,
South Dakota,,Pennington,1,0,0,0,0,0,0,0,1,0,0,
South Dakota,Nonmetropolitan Counties,,1,0,0,0,1,0,0,,,,,
South Dakota,,Charles Mix,1,0,0,0,0,0,0,0,1,0,0,
South Dakota,,Hamlin,0,0,0,0,1,0,0,0,1,0,0,
Tennessee,Total,,82,14,20,73,5,0,0,,,,,
Tennessee,Cities,,58,9,15,62,4,0,0,,,,,
Tennessee,,Atoka,0,0,0,7,0,0,0,0,3,2,2,"8,926"
Tennessee,,Baxter,1,0,0,0,0,0,0,0,1,0,0,"1,397"
Tennessee,,Benton,1,0,0,0,0,0,0,0,1,0,0,"1,316"
Tennessee,,Bristol,2,2,0,3,1,0,0,2,0,5,1,"26,603"
Tennessee,,Camden,1,0,0,0,0,0,0,0,0,0,1,"3,630"
Tennessee,,Chattanooga,9,1,1,0,0,0,0,2,4,2,3,"174,449"
Tennessee,,Clarksville,7,1,4,1,0,0,0,3,4,2,4,"144,639"
Tennessee,,Columbia,3,0,0,0,0,0,0,0,3,0,0,"35,760"
Tennessee,,Covington,0,0,0,7,0,0,0,0,0,0,7,"9,060"
Tennessee,,Crossville,1,0,0,0,0,0,0,0,1,0,0,"11,339"
Tennessee,,Decaturville,0,1,0,0,0,0,0,0,0,1,0,869
Tennessee,,Dyersburg,1,0,0,0,0,0,0,0,0,1,0,"16,970"
Tennessee,,Elizabethton,2,0,1,0,0,0,0,1,1,0,1,"14,375"
Tennessee,,Gallatin,0,1,0,0,0,0,0,1,0,0,0,"32,756"
Tennessee,,Greeneville,2,1,0,26,0,0,0,4,7,4,14,"15,011"
Tennessee,,Jackson,1,0,0,0,0,0,0,0,0,0,1,"67,869"
Tennessee,,Jefferson City,3,0,0,0,0,0,0,0,0,3,0,"8,211"
Tennessee,,Kingston,1,0,0,0,0,0,0,1,0,0,0,"5,843"
Tennessee,,Knoxville,7,1,0,1,0,0,0,0,3,3,3,"184,362"
Tennessee,,Lebanon,0,0,1,0,0,0,0,0,0,1,0,"28,963"
Tennessee,,Mason,1,0,0,0,0,0,0,0,0,1,0,"1,608"
Tennessee,,Memphis,4,0,3,3,3,0,0,1,7,3,2,"654,922"
Tennessee,,Millington,1,0,1,1,0,0,0,0,2,1,0,"11,095"
Tennessee,,Monteagle,0,0,1,0,0,0,0,0,0,0,1,"1,177"
Tennessee,,Morristown,0,0,0,1,0,0,0,0,0,0,1,"29,401"
Tennessee,,Munford,0,0,0,9,0,0,0,2,4,2,1,"6,046"
Tennessee,,Nashville,7,0,3,1,0,0,0,3,5,1,2,"647,689"
Tennessee,,Parsons,1,0,0,0,0,0,0,1,0,0,0,"2,345"
Tennessee,,Ridgely,0,0,0,1,0,0,0,1,0,0,0,"1,759"
Tennessee,,Savannah,1,0,0,0,0,0,0,0,0,1,0,"7,134"
Tennessee,,Sharon,0,0,0,1,0,0,0,0,0,0,1,920
Tennessee,,Spring Hill,0,1,0,0,0,0,0,0,0,1,0,"33,472"
Tennessee,,Tullahoma,1,0,0,0,0,0,0,0,0,0,1,"18,887"
Tennessee,Universities and Colleges,,1,3,1,0,0,0,0,,,,,
Tennessee,,Middle Tennessee State University,1,3,0,0,0,0,0,0,2,1,1,"23,881"
Tennessee,,Vanderbilt University,0,0,1,0,0,0,0,1,0,0,0,"12,757"
Tennessee,Metropolitan Counties,,19,2,3,8,1,0,0,,,,,
Tennessee,,Cheatham,1,0,0,0,0,0,0,0,0,0,1,
Tennessee,,Hamilton,1,0,1,0,0,0,0,0,0,1,1,
Tennessee,,Jefferson,0,0,0,1,0,0,0,0,1,0,0,
Tennessee,,Knox,3,0,0,0,0,0,0,0,0,2,1,
Tennessee,,Marion,0,0,0,3,0,0,0,0,0,3,0,
Tennessee,,Montgomery,0,1,0,0,0,0,0,0,0,0,1,
Tennessee,,Robertson,1,0,0,0,0,0,0,1,0,0,0,
Tennessee,,Rutherford,0,0,1,0,0,0,0,1,0,0,0,
Tennessee,,Shelby,12,0,1,4,0,0,0,4,3,3,7,
Tennessee,,Sullivan,0,0,0,0,1,0,0,1,0,0,0,
Tennessee,,Washington,1,1,0,0,0,0,0,0,0,2,0,
Tennessee,Nonmetropolitan Counties,,3,0,1,3,0,0,0,,,,,
Tennessee,,Claiborne,1,0,0,0,0,0,0,0,0,1,0,
Tennessee,,Lauderdale,1,0,0,0,0,0,0,0,0,0,1,
Tennessee,,Lewis,0,0,1,0,0,0,0,0,0,1,0,
Tennessee,,Monroe,0,0,0,1,0,0,0,0,0,1,0,
Tennessee,,Overton,1,0,0,0,0,0,0,0,0,0,1,
Tennessee,,Van Buren,0,0,0,2,0,0,0,0,0,2,0,
Tennessee,Other Agencies,,1,0,0,0,0,0,0,,,,,
Tennessee,,Nashville International Airport,1,0,0,0,0,0,0,0,1,0,0,
Texas,Total,,68,19,40,15,0,1,2,,,,,
Texas,Cities,,59,16,38,15,0,1,1,,,,,
Texas,,Austin,0,1,2,1,0,0,0,0,2,0,2,"903,924"
Texas,,Baytown,0,0,1,0,0,0,0,0,0,,1,"76,253"
Texas,,Beaumont,3,0,1,0,0,0,0,2,1,1,0,"117,898"
Texas,,Brownwood,0,0,1,0,0,0,0,1,0,0,0,"18,890"
Texas,,Cedar Park,0,1,0,0,0,0,0,0,0,1,0,"63,681"
Texas,,Center,1,0,0,0,0,0,0,0,0,1,0,"5,302"
Texas,,College Station,0,0,1,0,0,0,0,0,0,1,0,"101,483"
Texas,,Conroe,1,0,0,0,0,0,0,0,1,0,0,"64,446"
Texas,,Corpus Christi,5,1,0,0,0,0,0,1,1,3,1,"319,211"
Texas,,Dallas,4,1,10,0,0,0,0,1,11,2,1,"1,272,396"
Texas,,Denison,1,1,0,1,0,0,0,1,1,0,1,"22,838"
Texas,,El Paso,1,0,0,0,0,0,0,0,0,0,1,"680,273"
Texas,,Fort Worth,1,0,0,2,0,0,0,0,0,0,3,"804,907"
Texas,,Freer,0,0,1,0,0,0,0,0,0,1,0,"2,778"
Texas,,Galveston,1,0,1,0,0,0,0,0,1,1,0,"48,961"
Texas,,Garland,0,0,1,0,0,0,0,1,0,0,0,"236,414"
Texas,,Georgetown,1,0,0,0,0,0,0,0,1,0,0,"56,782"
Texas,,Gilmer,2,0,0,0,0,0,0,0,0,2,0,"5,168"
Texas,,Harlingen,1,0,0,0,0,0,0,1,0,0,0,"65,808"
Texas,,Hempstead,2,0,0,0,0,0,0,0,2,0,0,"6,482"
Texas,,Houston,4,5,6,1,0,0,0,3,4,3,6,"2,219,933"
Texas,,Iowa Park,1,0,0,0,0,0,0,0,1,0,0,"6,404"
Texas,,Keller,1,0,0,0,0,0,0,0,0,0,1,"43,711"
Texas,,Kilgore,0,0,1,0,0,0,0,1,0,0,0,"14,789"
Texas,,Killeen,1,0,0,0,0,0,0,0,1,0,0,"139,211"
Texas,,Lampasas,1,0,0,1,0,0,0,0,1,0,1,"6,957"
Texas,,Lancaster,1,0,0,0,0,0,0,1,0,0,0,"38,402"
Texas,,League City,0,1,0,0,0,0,0,0,1,0,0,"92,790"
Texas,,Longview,3,0,0,3,0,0,0,3,2,1,0,"81,659"
Texas,,Lubbock,1,0,0,0,0,0,0,0,1,0,0,"241,826"
Texas,,McKinney,3,3,1,1,0,0,0,2,1,4,1,"152,806"
Texas,,Mercedes,0,0,0,1,0,0,0,0,0,0,1,"16,488"
Texas,,New Braunfels,0,0,0,1,0,0,1,0,0,1,1,"64,622"
Texas,,Odessa,1,0,0,1,0,1,0,0,1,2,0,"113,619"
Texas,,Pearland,2,0,2,0,0,0,0,2,0,1,1,"102,516"
Texas,,Richardson,1,1,0,0,0,0,0,0,0,2,0,"105,744"
Texas,,Rockwall,0,0,0,1,0,0,0,1,0,0,0,"41,688"
Texas,,San Antonio,7,1,5,1,0,0,0,6,4,3,1,"1,428,465"
Texas,,Sherman,1,0,0,0,0,0,0,1,0,0,0,"39,522"
Texas,,South Padre Island,1,0,0,0,0,0,0,1,0,0,0,"2,916"
Texas,,Spur,2,0,0,0,0,0,0,0,2,0,0,"1,226"
Texas,,Sugar Land,1,0,0,0,0,0,0,0,0,0,1,"85,055"
Texas,,Tomball,1,0,2,0,0,0,0,3,0,0,0,"11,214"
Texas,,Vernon,0,0,1,0,0,0,0,0,0,1,0,"10,589"
Texas,,Victoria,1,0,0,0,0,0,0,0,0,1,0,"65,726"
Texas,,Wichita Falls,1,0,1,0,0,0,0,0,1,1,0,"104,949"
Texas,Universities and Colleges,,3,3,1,0,0,0,1,,,,,
Texas,,Paris Junior College,2,0,0,0,0,0,0,1,,1,0,"5,301"
Texas,,Sul Ross State University,0,0,0,0,0,0,1,0,0,1,0,"2,842"
Texas,,Tarleton State University,0,0,1,0,0,0,0,0,0,0,1,"13,307"
Texas,,"Texas A&M University, Corpus Christi",0,1,0,0,0,0,0,1,0,0,0,"10,913"
Texas,,Texas Christian University,1,1,0,0,0,0,0,0,1,1,0,"9,925"
Texas,,"Texas State University, San Marcos",0,1,0,0,0,0,0,0,1,0,0,"35,546"
Texas,Metropolitan Counties,,5,0,1,0,0,0,0,,,,,
Texas,,Harris,1,0,0,0,0,0,0,0,0,1,0,
Texas,,Kaufman,2,0,0,0,0,0,0,0,1,1,0,
Texas,,Travis,1,0,0,0,0,0,0,0,0,1,0,
Texas,,Williamson,1,0,1,0,0,0,0,0,2,0,0,
Texas,Other Agencies,,1,0,0,0,0,0,0,,,,,
Texas,,"Independent School District, Pflugerville",1,0,0,0,0,0,0,0,1,0,0,
Utah,Total,,26,17,3,4,0,0,0,,,,,
Utah,Cities,,15,9,2,3,0,0,0,,,,,
Utah,,Bountiful,1,1,0,0,0,0,0,0,1,1,0,"43,115"
Utah,,Brigham City,2,0,2,0,0,0,0,1,1,1,1,"18,579"
Utah,,Centerville,0,1,0,0,0,0,0,0,1,0,0,"16,953"
Utah,,Clinton,1,0,0,0,0,0,0,0,1,0,0,"21,029"
Utah,,Farmington,1,0,0,0,0,0,0,0,1,0,0,"22,471"
Utah,,Murray,1,0,0,0,0,0,0,0,0,0,1,"49,083"
Utah,,North Salt Lake,1,0,0,1,0,0,0,0,2,0,0,"17,170"
Utah,,Ogden,0,1,0,0,0,0,0,0,0,1,0,"84,557"
Utah,,Roosevelt,3,0,0,1,0,0,0,0,0,2,2,"6,935"
Utah,,Salt Lake City,0,1,0,0,0,0,0,0,0,0,1,"192,368"
Utah,,Tooele,0,1,0,0,0,0,0,0,0,0,1,"32,502"
Utah,,Tremonton,2,0,0,0,0,0,0,2,0,0,0,"7,965"
Utah,,West Bountiful,1,0,0,0,0,0,0,0,1,0,0,"5,398"
Utah,,West Jordan,1,0,0,0,0,0,0,0,1,0,0,"111,618"
Utah,,West Valley,1,4,0,1,0,0,0,2,1,1,2,"134,590"
Utah,Universities and Colleges,,1,1,0,0,0,0,0,,,,,
Utah,,University of Utah,1,1,0,0,0,0,0,1,0,1,0,"32,077"
Utah,Metropolitan Counties,,4,3,0,1,0,0,0,,,,,
Utah,,Davis,0,0,0,1,0,0,0,0,0,0,1,
Utah,,Salt Lake County Unified Police Department,1,3,0,0,0,0,0,1,3,0,0,
Utah,,Tooele,3,0,0,0,0,0,0,0,1,1,1,
Utah,Nonmetropolitan Counties,,1,1,0,0,0,0,0,,,,,
Utah,,Carbon,1,0,0,0,0,0,0,1,0,0,0,
Utah,,Duchesne,0,1,0,0,0,0,0,0,0,0,1,
Utah,State Police Agencies,,2,2,1,0,0,0,0,,,,,
Utah,,Utah Highway Patrol,2,2,1,0,0,0,0,1,3,0,1,
Utah,Other Agencies,,3,1,0,0,0,0,0,,,,,
Utah,,Utah Transit Authority,3,1,0,0,0,0,0,1,0,2,1,
Vermont,Total,,7,3,1,0,4,0,0,,,,,
Vermont,Cities,,5,3,1,0,4,0,0,,,,,
Vermont,,Bellows Falls,1,0,0,0,0,0,0,0,1,0,0,"3,058"
Vermont,,Burlington,2,0,0,0,0,0,0,2,0,0,0,"42,252"
Vermont,,Essex,0,2,0,0,0,0,0,0,0,1,1,"20,755"
Vermont,,Manchester,1,0,0,0,0,0,0,1,0,0,0,"4,335"
Vermont,,Middlebury,0,0,1,0,1,0,0,0,1,1,,"8,504"
Vermont,,Randolph,0,1,0,0,0,0,0,0,0,0,1,"4,752"
Vermont,,South Burlington,0,0,0,0,3,0,0,1,2,0,0,"18,779"
Vermont,,Winooski,1,0,0,0,0,0,0,0,0,0,1,"7,232"
Vermont,Universities and Colleges,,1,0,0,0,0,0,0,,,,,
Vermont,,University of Vermont,1,0,0,0,0,0,0,1,0,0,0,"12,723"
Vermont,Nonmetropolitan Counties,,1,0,0,0,0,0,0,,,,,
Vermont,,Lamoille,1,0,0,0,0,0,0,1,0,0,0,
Virginia,Total,,67,16,22,12,1,0,0,,,,,
Virginia,Cities,,30,8,15,6,1,0,0,,,,,
Virginia,,Alexandria,1,0,0,0,0,0,0,0,0,1,0,"151,065"
Virginia,,Bristol,1,0,0,0,0,0,0,0,1,0,0,"17,225"
Virginia,,Charlottesville,1,1,0,0,0,0,0,0,0,2,0,"44,574"
Virginia,,Chesapeake,5,1,0,0,0,0,0,4,1,1,0,"232,489"
Virginia,,Falls Church,1,0,0,0,0,0,0,0,1,0,0,"13,794"
Virginia,,Fredericksburg,2,0,0,0,0,0,0,0,1,0,1,"29,158"
Virginia,,Front Royal,1,0,0,0,0,0,0,0,0,1,0,"15,009"
Virginia,,Hampton,1,0,0,1,0,0,0,0,1,0,1,"136,590"
Virginia,,Harrisonburg,0,1,0,1,0,0,0,0,1,1,0,"52,026"
Virginia,,Leesburg,0,0,1,0,0,0,0,0,1,0,0,"48,913"
Virginia,,Lynchburg,1,0,0,0,0,0,0,0,0,1,0,"78,639"
Virginia,,Manassas,2,0,0,0,0,0,0,0,2,0,0,"42,641"
Virginia,,Newport News,0,0,4,0,0,0,0,2,0,2,0,"182,374"
Virginia,,Norfolk,2,0,7,3,0,0,0,1,2,5,4,"247,078"
Virginia,,Portsmouth,3,1,0,0,0,0,0,0,0,3,1,"96,435"
Virginia,,Purcellville,1,0,0,0,0,0,0,0,1,0,0,"8,821"
Virginia,,Rich Creek,0,1,0,0,0,0,0,1,0,0,0,760
Virginia,,Richmond,0,1,1,1,0,0,0,1,0,2,0,"216,747"
