State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
New Jersey,,Midland Park,0,2,0,0,0,0,0,2,0,0,"7,335"
New Jersey,,Millburn Township,0,1,0,0,0,0,0,1,0,0,"20,441"
New Jersey,,"Monroe Township, Gloucester County",2,0,0,0,0,0,1,1,0,0,"37,624"
New Jersey,,"Monroe Township, Middlesex County",7,1,0,0,0,0,2,3,3,0,"43,654"
New Jersey,,Montclair,2,1,1,0,0,0,2,1,1,0,"38,192"
New Jersey,,Montville Township,0,1,0,0,0,0,0,1,0,0,"21,917"
New Jersey,,Morris Township,0,2,0,0,0,0,0,0,1,1,"22,605"
New Jersey,,Mount Laurel Township,2,0,0,0,0,0,0,0,0,2,"41,705"
New Jersey,,Neptune Township,8,0,2,0,0,0,2,4,1,3,"27,659"
New Jersey,,New Brunswick,4,7,5,0,0,0,2,8,1,5,"57,580"
New Jersey,,New Milford,0,1,1,0,0,0,2,0,0,0,"16,729"
New Jersey,,North Bergen Township,1,0,0,0,0,0,0,1,0,0,"62,928"
New Jersey,,North Brunswick Township,1,0,0,0,0,0,0,0,1,0,"42,696"
New Jersey,,Northfield,1,0,0,0,0,0,0,0,0,1,"8,600"
New Jersey,,North Haledon,1,0,0,0,0,0,1,0,0,0,"8,521"
New Jersey,,Norwood,2,1,0,0,0,0,0,1,1,1,"5,843"
New Jersey,,Palmyra,1,0,1,0,0,0,1,0,1,0,"7,318"
New Jersey,,Paramus,1,1,0,0,0,0,0,0,0,2,"26,903"
New Jersey,,Park Ridge,0,0,1,0,0,0,0,1,0,0,"8,872"
New Jersey,,Parsippany-Troy Hills Township,0,1,0,0,0,0,1,0,0,0,"53,790"
New Jersey,,Passaic,0,3,1,0,0,0,0,3,1,0,"71,807"
New Jersey,,Piscataway Township,5,0,0,0,0,0,3,0,1,1,"59,622"
New Jersey,,Princeton,0,3,0,0,0,0,1,1,0,1,"30,447"
New Jersey,,Randolph Township,5,1,0,0,0,0,1,3,2,0,"26,033"
New Jersey,,Ridgefield Park,0,0,1,0,0,0,0,0,1,0,"13,037"
New Jersey,,Ridgewood,0,1,0,0,0,0,0,0,0,1,"25,581"
New Jersey,,River Edge,0,2,0,0,0,0,0,0,0,2,"11,615"
New Jersey,,Roselle,1,0,0,0,0,0,0,1,0,0,"21,621"
New Jersey,,Saddle Brook Township,2,0,0,0,0,0,2,0,0,0,"14,037"
New Jersey,,Scotch Plains Township,0,1,0,0,0,0,0,1,0,0,"24,179"
New Jersey,,Sea Girt,0,1,0,0,0,0,0,1,0,0,"1,810"
New Jersey,,Secaucus,1,1,0,0,0,0,0,0,0,2,"18,959"
New Jersey,,Somerville,0,1,0,0,0,0,1,0,0,0,"12,162"
New Jersey,,South Amboy,1,0,0,0,0,0,0,0,1,0,"8,886"
New Jersey,,South Brunswick Township,9,1,0,0,0,0,2,2,5,1,"45,509"
New Jersey,,South Plainfield,1,1,0,0,0,0,0,0,1,1,"24,053"
New Jersey,,South River,1,0,0,0,0,0,0,1,0,0,"16,382"
New Jersey,,Springfield,0,1,0,0,0,0,0,1,0,0,"17,518"
New Jersey,,Stone Harbor,1,0,0,0,0,0,0,1,0,0,839
New Jersey,,Union City,1,0,0,0,0,0,0,0,0,1,"69,077"
New Jersey,,Verona,0,6,0,0,0,0,0,1,5,0,"13,769"
New Jersey,,Voorhees Township,1,1,0,0,0,0,0,2,0,0,"28,890"
New Jersey,,Wallington,0,1,0,0,0,0,0,0,1,0,"11,674"
New Jersey,,"Washington Township, Gloucester County",1,0,0,0,0,0,0,1,0,0,"47,588"
New Jersey,,Wayne Township,2,2,0,0,0,0,3,1,0,0,"55,036"
New Jersey,,West Deptford Township,2,1,1,0,0,0,0,1,1,2,"21,276"
New Jersey,,West Long Branch,0,5,0,0,0,0,3,1,0,1,"8,375"
New Jersey,,West Milford Township,2,0,0,0,0,0,1,1,0,0,"26,678"
New Jersey,,West Windsor Township,0,1,0,0,0,0,1,0,0,0,"28,700"
New Jersey,,Winfield Township,1,0,0,0,0,0,0,1,0,0,"1,506"
New Jersey,,Woodbridge Township,2,0,0,0,0,0,1,1,0,0,"100,950"
New Jersey,,Woodbury,5,0,2,0,0,0,0,5,1,1,"9,961"
New Jersey,,Woodstown,0,1,0,0,0,0,0,0,1,0,"3,443"
New Jersey,Metropolitan Counties,,1,0,0,0,0,0,,,,,
New Jersey,,Camden County Police Department,1,0,0,0,0,0,0,0,1,0,
New Jersey,State Police Agencies,,1,0,0,0,0,0,,,,,
New Jersey,,"State Police, Monmouth County",1,0,0,0,0,0,0,1,0,0,
New Mexico,Total,,8,2,3,0,0,0,,, ,,
New Mexico,Cities,,8,2,3,0,0,0,,,,,
New Mexico,,Albuquerque,7,2,3,0,0,0,6,5,1,,"559,721"
New Mexico,,Los Lunas,1,0,0,0,0,0,1,,,,"15,251"
New York,Total,,136,256,104,1,0,3,,,,,
New York,Cities,,99,170,90,1,0,2,,,,,
New York,,Albany,3,0,0,0,0,0,1,1,1,0,"98,772"
New York,,Amherst Town,2,0,0,0,0,0,0,0,2,0,"120,207"
New York,,Auburn,0,0,1,0,0,0,1,0,0,0,"26,865"
New York,,Buffalo,3,0,3,0,0,0,1,1,2,2,"258,096"
New York,,Cairo Town,1,0,0,0,0,0,0,1,0,0,"6,465"
New York,,Cheektowaga Town,1,0,0,0,0,0,0,0,1,0,"78,438"
New York,,Clarkstown Town,0,3,0,0,0,0,1,1,0,1,"82,156"
New York,,Cooperstown Village,1,0,0,0,0,0,0,0,1,0,"1,802"
New York,,Crawford Town,0,2,0,0,0,0,0,0,1,1,"9,213"
New York,,Freeport Village,0,2,0,0,0,0,0,1,1,0,"43,403"
New York,,Greenburgh Town,0,1,0,0,0,0,1,0,0,0,"45,362"
New York,,Hamburg Town,1,0,0,0,0,0,0,1,0,0,"45,942"
New York,,Hastings-on-Hudson Village,0,1,0,0,0,0,0,0,0,1,"8,005"
New York,,Ithaca,0,0,1,0,0,0,0,0,0,1,"30,892"
New York,,Jamestown,1,0,0,0,0,0,0,1,0,0,"30,263"
New York,,Lancaster Town,0,1,0,0,0,0,0,0,0,1,"37,134"
New York,,Middletown,0,1,0,0,0,0,0,0,0,1,"27,633"
New York,,Monroe Village,0,2,0,0,0,0,1,0,1,0,"8,605"
New York,,Mount Vernon,1,0,0,0,0,0,0,0,1,0,"68,734"
New York,,New Rochelle,1,0,0,0,0,0,0,0,1,0,"80,270"
New York,,New York,71,154,81,1,0,0,56,96,71,84,"8,550,861"
New York,,North Greenbush Town,0,0,1,0,0,0,0,0,1,0,"12,132"
New York,,Ogdensburg,0,0,1,0,0,0,0,0,1,0,"10,844"
New York,,Oswego City,1,0,0,0,0,0,0,1,0,0,"17,941"
New York,,Port Washington,0,1,0,0,0,0,0,0,0,1,"19,215"
New York,,Poughkeepsie,3,0,0,0,0,0,1,0,1,1,"30,416"
New York,,Rochester,0,0,0,0,0,1,0,0,1,0,"209,922"
New York,,Saratoga Springs,1,0,0,0,0,0,0,0,0,1,"27,653"
New York,,Schenectady,0,1,0,0,0,0,0,0,0,1,"65,875"
New York,,Scotia Village,1,0,0,0,0,0,0,1,0,0,"7,822"
New York,,Solvay Village,1,0,0,0,0,0,0,0,1,0,"6,423"
New York,,Spring Valley Village,1,0,0,0,0,0,0,1,0,0,"32,795"
New York,,Troy,1,0,0,0,0,0,0,1,0,0,"49,872"
New York,,Tupper Lake Village,1,0,0,0,0,0,0,0,1,0,"3,609"
New York,,Webster Town and Village,1,0,0,0,0,0,0,0,1,0,"44,211"
New York,,Yonkers,2,1,2,0,0,1,0,2,3,1,"201,753"
New York,Universities and Colleges,,4,6,3,0,0,0,,,,,
New York,,"State University of New York, Binghamton",1,1,1,0,0,0,1,0,1,1,"16,695"
New York,,"State University of New York Agricultural and Technical College, Morrisville",1,1,0,0,0,0,0,0,0,2,"2,910"
New York,,State University of New York College:,,,,,,,,,,,
New York,,New Paltz,0,1,0,0,0,0,1,0,0,0,"7,692"
New York,,Oneonta,0,1,0,0,0,0,0,0,0,1,"6,101"
New York,,Potsdam,1,0,2,0,0,0,1,1,0,1,"3,979"
New York,,Purchase,1,2,0,0,0,0,2,0,0,1,"4,225"
New York,Metropolitan Counties,,21,69,10,0,0,1,,,,,
New York,,Dutchess,0,1,0,0,0,0,0,0,0,1,
New York,,Nassau,8,23,1,0,0,0,7,13,6,6,
New York,,Niagara,0,0,1,0,0,0,0,1,0,0,
New York,,Orleans,0,1,0,0,0,0,0,0,1,0,
New York,,Suffolk County Police Department,13,44,8,0,0,1,8,24,18,16,
New York,Nonmetropolitan Counties,,0,0,1,0,0,0,,,,,
New York,,Cattaraugus,0,0,1,0,0,0,1,0,0,0,
New York,State Police Agencies,,7,3,0,0,0,0,,,,,
New York,,State Police:,,,,,,,,,,,
New York,,Cattaraugus County ,1,0,0,0,0,0,0,0,0,1,
New York,,Delaware County ,0,1,0,0,0,0,0,0,0,1,
New York,,Duchess County ,1,0,0,0,0,0,0,0,1,0,
New York,,Franklin County ,1,0,0,0,0,0,1,0,0,0,
New York,,Monroe County ,1,0,0,0,0,0,0,1,0,0,
New York,,Orange County ,0,1,0,0,0,0,0,1,0,0,
New York,,St. Lawrence County ,0,1,0,0,0,0,0,1,0,0,
New York,,Tioga County ,1,0,0,0,0,0,0,0,0,1,
New York,,Warren County ,1,0,0,0,0,0,0,0,0,1,
New York,,Westchester County ,1,0,0,0,0,0,0,1,0,0,
New York,Other Agencies,,5,8,0,0,0,0,,,,,
New York,,New York City Metropolitan Transportation Authority,4,8,0,0,0,0,5,5,2,0,
New York,,"State Park, New York City Region",1,0,0,0,0,0,1,0,0,0,
North Carolina,Total,,106,17,37,2,0,0,,,,,
North Carolina,Cities,,82,14,33,2,0,0,,,,,
North Carolina,,Apex,2,0,1,0,0,0,0,0,3,0,"45,593"
North Carolina,,Asheville,3,1,3,0,0,0,2,2,3,0,"89,003"
North Carolina,,Boone,0,1,0,0,0,0,0,1,0,0,"18,394"
North Carolina,,Brevard,1,0,0,0,0,0,0,0,0,1,"7,695"
North Carolina,,Carrboro,1,0,0,0,0,0,0,0,1,0,"21,340"
North Carolina,,Charlotte-Mecklenburg,16,3,9,1,0,0,3,9,12,5,"877,817"
North Carolina,,Dunn,0,0,2,0,0,0,0,0,2,0,"9,809"
North Carolina,,Durham,4,1,0,0,0,0,0,0,4,1,"257,911"
North Carolina,,Erwin,1,0,0,0,0,0,1,0,0,0,"4,661"
North Carolina,,Fayetteville,3,1,0,1,0,0,1,1,2,1,"204,731"
North Carolina,,Gastonia,6,0,0,0,0,0,3,0,3,0,"74,196"
North Carolina,,Granite Falls,1,0,0,0,0,0,0,0,0,1,"4,661"
North Carolina,,Greensboro,4,2,4,0,0,0,0,2,3,4,"285,950"
North Carolina,,Greenville,2,0,0,0,0,0,1,0,1,0,"91,114"
North Carolina,,Hickory,2,0,0,0,0,0,0,1,1,0,"40,162"
North Carolina,,High Point,1,0,0,0,0,0,1,0,0,0,"109,669"
North Carolina,,Hillsborough,1,0,0,0,0,0,0,0,1,0,"6,460"
North Carolina,,Hope Mills,1,0,0,0,0,0,0,0,0,1,"16,466"
North Carolina,,Jacksonville,1,0,1,0,0,0,0,1,1,0,"68,614"
North Carolina,,Mars Hill,1,0,0,0,0,0,1,0,0,0,"2,300"
North Carolina,,Mayodan,1,0,1,0,0,0,0,1,1,0,"2,461"
North Carolina,,Mint Hill,0,0,1,0,0,0,0,0,1,0,"25,664"
North Carolina,,Mocksville,1,0,0,0,0,0,0,1,0,0,"5,114"
North Carolina,,Newton,1,0,1,0,0,0,0,0,2,0,"13,014"
North Carolina,,Oxford,1,0,0,0,0,0,0,1,0,0,"8,771"
North Carolina,,Raleigh,12,4,6,0,0,0,4,11,3,4,"448,722"
North Carolina,,Reidsville,2,0,0,0,0,0,0,0,2,0,"13,983"
North Carolina,,Rocky Mount,0,0,1,0,0,0,1,0,0,0,"55,978"
North Carolina,,Roxboro,1,0,0,0,0,0,0,0,1,0,"8,293"
North Carolina,,Salisbury,3,0,0,0,0,0,0,1,2,0,"33,761"
North Carolina,,Siler City,2,0,0,0,0,0,0,0,1,1,"8,368"
North Carolina,,Smithfield,2,0,0,0,0,0,0,1,0,1,"11,924"
North Carolina,,Wilmington,3,1,3,0,0,0,0,2,2,3,"115,434"
North Carolina,,Wilson,2,0,0,0,0,0,0,2,0,0,"49,442"
North Carolina,Universities and Colleges,,6,0,3,0,0,0,,,,,
North Carolina,,Duke University,1,0,1,0,0,0,0,0,0,2,"15,856"
North Carolina,,East Carolina University,1,0,0,0,0,0,0,0,0,1,"27,511"
North Carolina,,Elizabeth City State University,1,0,0,0,0,0,0,0,0,1,"1,867"
North Carolina,,North Carolina School of the Arts,2,0,0,0,0,0,1,0,0,1,958
North Carolina,,University of North Carolina:,,,,,,,,,,,
North Carolina,,Greensboro,1,0,0,0,0,0,1,0,0,0,"18,647"
North Carolina,,Pembroke,0,0,2,0,0,0,2,0,0,0,"6,269"
North Carolina,Metropolitan Counties,,15,3,0,0,0,0,,,,,
North Carolina,,Cabarrus,0,1,0,0,0,0,0,0,0,1,
North Carolina,,Caldwell,0,1,0,0,0,0,0,0,1,0,
North Carolina,,Currituck,1,0,0,0,0,0,0,1,0,0,
North Carolina,,Forsyth,5,0,0,0,0,0,1,0,3,1,
North Carolina,,Franklin,4,0,0,0,0,0,0,0,2,2,
North Carolina,,Gaston County Police Department,1,0,0,0,0,0,0,0,0,1,
North Carolina,,Guilford,0,1,0,0,0,0,0,1,0,0,
North Carolina,,New Hanover,1,0,0,0,0,0,0,1,0,0,
North Carolina,,Pitt,3,0,0,0,0,0,0,1,1,1,
North Carolina,Nonmetropolitan Counties,,3,0,1,0,0,0,,,,,
North Carolina,,Bladen,1,0,0,0,0,0,0,0,1,0,
North Carolina,,Cleveland,1,0,0,0,0,0,0,0,1,0,
North Carolina,,Rutherford,1,0,1,0,0,0,2,0,0,0,
North Dakota,Total,,29,3,4,0,0,0,,,,,
North Dakota,Cities,,23,2,2,0,0,0,,,,,
North Dakota,,Belfield,1,0,0,0,0,0,0,0,0,1,"1,092"
North Dakota,,Bismarck,8,0,0,0,0,0,4,3,1,0,"70,873"
North Dakota,,Devils lake,1,0,0,0,0,0,0,1,0,,"7,326"
North Dakota,,Dickinson,0,0,1,0,0,0,0,1,0,0,"23,564"
North Dakota,,Fargo,8,1,0,0,0,0,2,3,3,1,"118,490"
North Dakota,,Grand Forks,1,0,0,0,0,0,0,1,0,0,"56,861"
North Dakota,,Mandan,1,0,0,0,0,0,0,1,0,0,"21,448"
North Dakota,,Minot,1,0,0,0,0,0,0,1,0,0,"49,842"
North Dakota,,Rugby,1,0,0,0,0,0,0,0,0,1,"2,919"
North Dakota,,Wahpeton,1,0,0,0,0,0,0,0,0,1,"7,940"
North Dakota,,Watford City,0,1,0,0,0,0,0,0,1,0,"5,235"
North Dakota,,Williston,0,0,1,0,0,0,0,0,0,1,"27,324"
North Dakota,Universities and Colleges,,0,0,1,0,0,0,,,,,
North Dakota,,University of North Dakota,0,0,1,0,0,0,0,0,0,1,"14,906"
North Dakota,Metropolitan Counties,,0,1,0,0,0,0,,,,,
North Dakota,,Morton,0,1,0,0,0,0,0,0,1,0,
North Dakota,Nonmetropolitan Counties,,6,0,1,0,0,0,,,,,
North Dakota,,Barnes,1,0,0,0,0,0,0,0,1,0,
North Dakota,,McKenzie,2,0,0,0,0,0,0,0,2,0,
North Dakota,,McLean,1,0,0,0,0,0,0,1,0,0,
North Dakota,,Ramsey,1,0,1,0,0,0,1,0,0,1,
North Dakota,,Richland,1,0,0,0,0,0,0,1,0,0,
Ohio,Total,,309,39,58,10,0,0,,,,,
Ohio,Cities,,276,27,52,9,0,0,,,,,
Ohio,,Akron,4,0,0,0,0,0,1,3,0,0,"197,587"
Ohio,,Athens,0,1,0,0,0,0,0,0,0,1,"23,960"
Ohio,,Barberton,5,0,1,0,0,0,3,2,1,0,"26,242"
Ohio,,Bellefontaine,2,0,0,0,0,0,1,1,0,0,"13,124"
Ohio,,Blue Ash,2,0,0,0,0,0,0,1,0,1,"12,159"
Ohio,,Boardman,4,0,0,0,0,0,0,1,2,1,"39,887"
Ohio,,Bowling Green,1,0,0,0,0,0,1,0,0,0,"31,878"
Ohio,,Butler Township,2,0,0,0,0,0,0,1,1,0,"7,857"
Ohio,,Celina,1,0,0,0,0,0,0,0,1,0,"10,366"
Ohio,,Cheviot,1,0,0,0,0,0,0,1,0,0,"8,314"
Ohio,,Cincinnati,23,4,6,0,0,0,7,8,10,8,"298,478"
Ohio,,Cleveland,6,1,0,1,0,0,1,5,2,0,"387,921"
Ohio,,Coldwater,1,0,0,0,0,0,0,0,1,0,"4,459"
Ohio,,Columbus,114,9,14,0,0,0,15,39,56,27,"847,745"
Ohio,,Columbus Grove,1,0,0,0,0,0,0,0,1,0,"2,071"
Ohio,,Conneaut,0,0,0,5,0,0,,0,5,,"12,809"
Ohio,,Cortland,1,0,0,0,0,0,0,0,1,0,"6,931"
Ohio,,Dayton,4,1,0,0,0,0,2,0,2,1,"140,683"
Ohio,,Defiance,1,0,0,0,0,0,0,1,0,0,"16,698"
Ohio,,Elmwood Place,7,0,0,0,0,0,0,7,0,0,"2,170"
Ohio,,Fairborn,1,1,0,0,0,0,0,1,1,0,"33,423"
Ohio,,Forest Park,1,0,0,0,0,0,0,0,0,1,"18,726"
Ohio,,Fostoria,1,0,0,0,0,0,1,0,0,0,"13,126"
Ohio,,Gahanna,1,0,0,0,0,0,0,0,0,1,"34,508"
Ohio,,Garfield Heights,1,0,0,0,0,0,1,0,0,,"28,088"
Ohio,,Glouster,1,0,0,0,0,0,0,1,0,0,"1,787"
Ohio,,Greenhills,2,0,0,0,0,0,0,0,1,1,"3,592"
Ohio,,Grove City,3,0,0,0,0,0,0,2,0,1,"39,251"
Ohio,,Hamilton,6,0,4,1,0,0,2,2,3,4,"62,526"
Ohio,,Haskins,1,0,0,0,0,0,0,1,0,0,"1,232"
Ohio,,Heath,4,0,1,0,0,0,1,2,1,1,"10,496"
Ohio,,Holland,2,0,0,0,0,0,0,0,1,1,"1,702"
Ohio,,Howland Township,1,0,0,0,0,0,0,0,1,0,"16,857"
Ohio,,Huber Heights,2,0,0,0,0,0,1,1,0,0,"38,164"
Ohio,,Independence,1,0,1,0,0,0,0,0,2,0,"7,139"
Ohio,,"Jackson Township, Stark County",2,0,1,0,0,0,0,2,1,0,"40,779"
Ohio,,Lakewood,9,0,0,0,0,0,9,0,,,"50,653"
Ohio,,Lancaster,0,0,1,0,0,0,0,0,1,0,"39,793"
Ohio,,Lorain,1,0,0,0,0,0,0,0,1,,"63,700"
Ohio,,Lyndhurst,0,1,0,0,0,0,0,0,1,0,"13,672"
Ohio,,"Madison Township, Franklin County",2,0,1,0,0,0,0,1,2,0,"18,260"
Ohio,,Mansfield,3,0,0,0,0,0,0,1,2,0,"46,605"
Ohio,,Massillon,1,0,0,0,0,0,0,0,1,0,"32,301"
Ohio,,Maumee,0,0,1,0,0,0,0,1,0,0,"13,978"
Ohio,,Medina Township,0,1,0,0,0,0,0,0,1,0,"8,961"
Ohio,,Mentor,1,0,0,0,0,0,0,0,0,1,"46,802"
Ohio,,Miamisburg,0,0,0,1,0,0,1,0,0,0,"20,064"
Ohio,,"Miami Township, Montgomery County",1,1,0,0,0,0,0,0,0,2,"29,134"
Ohio,,Monroe,4,0,0,0,0,0,2,1,1,0,"15,814"
Ohio,,Montpelier,2,0,0,0,0,0,0,0,2,0,"4,010"
Ohio,,Montville Township,0,1,0,0,0,0,0,1,0,0,"11,738"
Ohio,,Moraine,2,0,0,0,0,0,1,1,0,0,"6,378"
Ohio,,Mount Healthy,1,0,0,0,0,0,0,1,0,0,"6,053"
Ohio,,Mount Vernon,1,0,0,0,0,0,0,1,0,0,"16,727"
Ohio,,Newton Falls,0,0,2,0,0,0,1,0,1,0,"4,656"
Ohio,,Niles,4,2,0,0,0,0,1,2,1,2,"18,667"
Ohio,,North Canton,1,0,0,0,0,0,0,0,1,0,"17,496"
Ohio,,Norton,2,0,1,0,0,0,0,1,1,1,"12,031"
Ohio,,Parma,1,0,0,0,0,0,0,0,0,1,"79,655"
Ohio,,Portsmouth,0,0,1,0,0,0,0,0,1,0,"20,346"
Ohio,,Sidney,0,0,1,0,0,0,0,0,0,1,"20,836"
Ohio,,"Springfield Township, Hamilton County",1,0,2,0,0,0,2,1,0,0,"36,574"
Ohio,,Streetsboro,0,0,1,0,0,0,1,0,0,0,"16,286"
Ohio,,Sugarcreek Township,1,0,0,0,0,0,0,0,0,1,"8,212"
Ohio,,Sunbury,1,0,0,0,0,0,0,0,0,1,"5,037"
Ohio,,Toledo,13,1,5,0,0,0,3,3,12,1,"279,552"
Ohio,,Upper Arlington,1,1,0,0,0,0,0,1,1,0,"34,838"
Ohio,,Urbana,2,1,0,0,0,0,0,1,2,0,"11,453"
Ohio,,Vandalia,1,0,0,0,0,0,0,0,0,1,"15,106"
Ohio,,Van Wert,0,0,1,0,0,0,0,0,0,1,"10,755"
Ohio,,Vienna Township,0,0,0,1,0,0,0,0,0,1,"3,844"
Ohio,,Wadsworth,1,0,5,0,0,0,0,0,0,6,"21,966"
Ohio,,Washington Court House,0,0,1,0,0,0,0,0,1,0,"14,060"
Ohio,,Weathersfield,1,0,0,0,0,0,0,0,1,0,"8,091"
Ohio,,Wellston,1,0,0,0,0,0,1,0,0,0,"5,503"
Ohio,,West Carrollton,1,0,0,0,0,0,,,,1,"12,983"
Ohio,,West Chester Township,1,0,0,0,0,0,1,0,0,0,"60,365"
Ohio,,Wilmington,2,0,0,0,0,0,0,1,1,0,"12,350"
Ohio,,Wooster,1,0,0,0,0,0,0,1,0,0,"26,651"
Ohio,,Worthington,1,0,0,0,0,0,0,0,1,0,"14,594"
Ohio,,Youngstown,1,1,0,0,0,0,0,1,0,1,"64,608"
Ohio,,Zanesville,0,0,1,0,0,0,0,0,1,0,"25,337"
Ohio,Universities and Colleges,,5,2,0,0,0,0,,,,,
Ohio,,Bowling Green State University,1,0,0,0,0,0,0,0,1,0,"16,554"
Ohio,,Capital University,1,1,0,0,0,0,0,0,1,1,"3,494"
Ohio,,Lakeland Community College,1,0,0,0,0,0,0,1,0,0,"8,250"
Ohio,,Miami University,1,0,0,0,0,0,0,0,0,1,"18,620"
Ohio,,"Ohio State University, Columbus",1,1,0,0,0,0,1,1,0,0,"58,322"
Ohio,Metropolitan Counties,,16,10,4,0,0,0,,,,,
Ohio,,Butler,3,0,1,0,0,0,2,1,0,1,
Ohio,,Fairfield,1,0,0,0,0,0,1,0,0,0,
Ohio,,Greene,6,4,0,0,0,0,3,6,0,1,
Ohio,,Lawrence,0,0,1,0,0,0,0,0,0,1,
Ohio,,Lorain,1,0,0,0,0,0,0,0,1,0,
Ohio,,Lucas,1,0,0,0,0,0,1,0,0,0,
Ohio,,Montgomery,1,2,1,0,0,0,1,1,0,2,
Ohio,,Stark,2,4,1,0,0,0,1,2,4,0,
Ohio,,Warren,1,0,0,0,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,,8,0,1,1,0,0,,,,,
Ohio,,Ashland,1,0,0,0,0,0,0,0,0,1,
Ohio,,Ashtabula,1,0,0,0,0,0,0,0,1,0,
Ohio,,Athens,1,0,0,0,0,0,0,1,0,0,
Ohio,,Gallia,0,0,1,0,0,0,0,0,1,0,
Ohio,,Marion,0,0,0,1,0,0,0,1,0,0,
Ohio,,Preble,1,0,0,0,0,0,0,0,0,1,
Ohio,,Ross,1,0,0,0,0,0,0,1,0,0,
Ohio,,Scioto,1,0,0,0,0,0,0,1,0,0,
Ohio,,Shelby,1,0,0,0,0,0,0,1,0,0,
Ohio,,Washington,1,0,0,0,0,0,0,1,0,0,
Ohio,State Police Agencies,,2,0,1,0,0,0,,,,,
Ohio,,Ohio State Highway Patrol,2,0,1,0,0,0,1,1,0,1,
Ohio,Other Agencies,,2,0,0,0,0,0,,,,,
Ohio,,Cleveland Metropolitan Park District,1,0,0,0,0,0,0,1,0,0,
Ohio,,Hamilton County Park District,1,0,0,0,0,0,0,0,0,1,
Oklahoma,Total,,27,3,7,0,0,0,,,,,
Oklahoma,Cities,,19,3,6,0,0,0,,,,,
Oklahoma,,Apache,1,0,0,0,0,0,0,0,0,1,"1,424"
Oklahoma,,Broken Bow,1,0,0,0,0,0,0,0,0,1,"4,134"
Oklahoma,,Catoosa,1,0,0,0,0,0,1,0,0,0,"7,105"
Oklahoma,,Chickasha,2,0,1,0,0,0,1,1,1,0,"16,408"
Oklahoma,,Choctaw,0,1,0,0,0,0,0,1,0,0,"12,196"
Oklahoma,,Edmond,0,1,0,0,0,0,0,0,0,1,"90,418"
Oklahoma,,Elk City,1,0,0,0,0,0,0,0,1,0,"12,951"
Oklahoma,,Enid,2,0,0,0,0,0,0,0,0,2,"51,870"
Oklahoma,,Guymon,0,1,0,0,0,0,0,1,0,0,"12,281"
Oklahoma,,Jenks,0,0,1,0,0,0,0,0,1,0,"20,710"
Oklahoma,,Lawton,1,0,0,0,0,0,0,1,0,0,"96,801"
Oklahoma,,McAlester,0,0,1,0,0,0,0,0,1,0,"18,215"
Oklahoma,,Muskogee,3,0,0,0,0,0,0,3,0,0,"38,451"
Oklahoma,,Norman,1,0,0,0,0,0,1,0,,,"119,767"
Oklahoma,,Oklahoma City,1,0,2,0,0,0,0,2,1,0,"630,621"
Oklahoma,,Purcell,1,0,0,0,0,0,0,0,0,1,"6,376"
Oklahoma,,Sallisaw,1,0,0,0,0,0,0,1,0,0,"8,581"
Oklahoma,,Sayre,1,0,0,0,0,0,1,0,0,0,"4,846"
Oklahoma,,Stigler,0,0,1,0,0,0,0,0,1,0,"2,755"
Oklahoma,,Stilwell,1,0,0,0,0,0,0,1,0,0,"4,019"
Oklahoma,,Woodward,1,0,0,0,0,0,1,0,0,0,"13,240"
Oklahoma,Metropolitan Counties,,3,0,1,0,0,0,,,,,
Oklahoma,,Lincoln,1,0,0,0,0,0,1,0,0,0,
Oklahoma,,Tulsa,1,0,1,0,0,0,1,0,1,0,
Oklahoma,,Wagoner,1,0,0,0,0,0,0,0,1,0,
Oklahoma,Nonmetropolitan Counties,,5,0,0,0,0,0,,,,,
Oklahoma,,Carter,1,0,0,0,0,0,0,1,0,0,
Oklahoma,,Craig,1,0,0,0,0,0,0,0,1,0,
Oklahoma,,Hughes,1,0,0,0,0,0,0,0,0,1,
Oklahoma,,Kiowa,1,0,0,0,0,0,0,0,1,0,
Oklahoma,,Payne,1,0,0,0,0,0,0,0,0,1,
Oregon,Total,,41,9,11,5,0,0,,,,,
Oregon,Cities,,34,9,9,4,0,0,,,,,
Oregon,,Ashland,0,1,1,0,0,0,1,1,0,0,"20,834"
Oregon,,Corvallis,2,1,0,1,0,0,0,0,3,1,"55,100"
Oregon,,Eugene,25,6,7,2,0,0,9,12,10,8,"161,608"
Oregon,,Hood River,1,0,0,0,0,0,0,1,0,0,"7,556"
Oregon,,La Grande,0,0,0,1,0,0,1,0,0,0,"13,010"
Oregon,,Salem,4,1,1,0,0,0,0,2,3,1,"163,320"
Oregon,,Springfield,1,0,0,0,0,0,0,0,0,1,"60,485"
Oregon,,Sutherlin,1,0,0,0,0,0,0,1,0,0,"7,749"
Oregon,Metropolitan Counties,,1,0,1,0,0,0,,,,,
Oregon,,Deschutes,1,0,0,0,0,0,0,0,1,0,
Oregon,,Jackson,0,0,1,0,0,0,1,0,0,0,
Oregon,Nonmetropolitan Counties,,2,0,0,1,0,0,,,,,
Oregon,,Hood River,1,0,0,0,0,0,0,0,1,0,
Oregon,,Lincoln,0,0,0,1,0,0,1,0,0,,
